Timestamp,Group Index,Interaction Area,Centroid X,Centroid Y,Group Radius,Person Index,Person X,Person Y,Person Orientation,Runtime
1739522601,0,0.0,1.5126755117917816,0.14008293240166747,0.4827920198440552,0,2.2747058868408203,-0.45292824506759644,142.1099865267985,0.004999999888241291
1739522601,0,0.0,1.5126755117917816,0.14008293240166747,0.4827920198440552,1,2.7526471614837646,0.11817382276058197,178.98774386708376,0.004999999888241291
1739522601,0,0.0,1.435764320378481,0.2058071731165034,0.5332608819007874,0,2.2747647762298584,-0.4526357054710388,141.87537483598624,0.004999999888241291
1739522601,0,0.0,1.435764320378481,0.2058071731165034,0.5332608819007874,1,2.746706008911133,0.11415305733680725,176.00068967765006,0.004999999888241291
1739522601,0,0.0,1.344141317679797,0.2914621913499477,0.5955786108970642,0,2.274117946624756,-0.4528489410877228,141.32780318607882,0.09769868850708008
1739522601,0,0.0,1.344141317679797,0.2914621913499477,0.5955786108970642,1,2.7502355575561523,0.12548351287841797,173.26782449180166,0.09769868850708008
1739522601,0,0.0,1.223613895178332,0.30562441317888567,0.6458989381790161,0,2.270176887512207,-0.4516389071941376,144.11156677630314,0.007000000216066837
1739522601,0,0.0,1.223613895178332,0.30562441317888567,0.6458989381790161,1,2.7472941875457764,0.12395547330379486,173.20070204396868,0.007000000216066837
1739522601,0,0.0,1.4016015438960936,0.18665478118466722,0.5418086051940918,0,2.2761764526367188,-0.45314598083496094,143.81242949856693,0.006000000052154064
1739522601,0,0.0,1.4016015438960936,0.18665478118466722,0.5418086051940918,1,2.7512354850769043,0.11833736300468445,177.10220562075958,0.006000000052154064
1739522602,0,0.0,1.3181642258499169,0.2506170951290625,0.5934521555900574,0,2.2738234996795654,-0.4532700777053833,143.62663927031247,0.10955643653869629
1739522602,0,0.0,1.3181642258499169,0.2506170951290625,0.5934521555900574,1,2.7522945404052734,0.11805445700883865,174.71891899704002,0.10955643653869629
1739522602,0,0.0,1.4480362320874838,0.1981458513020229,0.525674045085907,0,2.272294521331787,-0.45448803901672363,141.62840934707117,0.007000000216066837
1739522602,0,0.0,1.4480362320874838,0.1981458513020229,0.525674045085907,1,2.7635295391082764,0.1175404042005539,176.49364612786334,0.007000000216066837
1739522602,0,0.0,1.4868351096287324,0.15629527644784363,0.4998151957988739,0,2.2765884399414062,-0.456526517868042,142.18975025474842,0.004999999888241291
1739522602,0,0.0,1.4868351096287324,0.15629527644784363,0.4998151957988739,1,2.772294521331787,0.12042444199323654,178.40157208901846,0.004999999888241291
1739522602,0,0.0,1.5009579155524648,0.1420206926073664,0.48650649189949036,0,2.268294095993042,-0.4562680721282959,142.05660869410667,0.006000000052154064
1739522602,0,0.0,1.5009579155524648,0.1420206926073664,0.48650649189949036,1,2.773235559463501,0.11890565603971481,178.95915144538043,0.006000000052154064
1739522602,0,0.0,1.467502564580113,0.11482456561613943,0.5700202584266663,0,2.4130001068115234,0.7517913579940796,-146.0324721119481,0.09864163398742676
1739522602,0,0.0,1.467502564580113,0.11482456561613943,0.5700202584266663,1,2.7755885124206543,0.1167500913143158,-179.9156596580319,0.09864163398742676
1739522602,0,0.0,1.3597515002118443,0.013753781255294174,0.6438944339752197,0,2.4147651195526123,0.7522295713424683,-145.00920971425134,0.09880566596984863
1739522602,0,0.0,1.3597515002118443,0.013753781255294174,0.6438944339752197,1,2.7820003032684326,0.11799567937850952,-175.8080750516689,0.09880566596984863
1739522602,0,0.0,1.4011451052348693,0.16452941564130552,0.5364238619804382,0,2.273176431655884,-0.4604214131832123,144.3723078037968,0.006000000052154064
1739522602,0,0.0,1.4011451052348693,0.16452941564130552,0.5364238619804382,1,2.7767064571380615,0.11745613068342209,178.04003765803458,0.006000000052154064
1739522602,0,0.0,1.4959713803481358,0.13697138429766956,0.48833775520324707,0,2.2687060832977295,-0.46033596992492676,142.29674594205835,0.006000000052154064
1739522602,0,0.0,1.4959713803481358,0.13697138429766956,0.48833775520324707,1,2.773176670074463,0.11715275049209595,179.11100200043379,0.006000000052154064
1739522602,0,0.0,1.4453664933119637,0.03328452809156577,0.6035435199737549,0,2.415705919265747,0.7512681484222412,-143.50113645494343,0.006000000052154064
1739522602,0,0.0,1.4453664933119637,0.03328452809156577,0.6035435199737549,1,2.776235580444336,0.11742206662893295,-176.38257525092015,0.006000000052154064
1739522602,0,0.0,1.4617525831154794,0.1569279471285744,0.511789083480835,0,2.27752947807312,-0.46131178736686707,142.84318790242622,0.09803318977355957
1739522602,0,0.0,1.4617525831154794,0.1569279471285744,0.511789083480835,1,2.7740001678466797,0.1157003715634346,178.20050014483323,0.09803318977355957
1739522603,0,0.0,1.3201421160929772,0.01985081167888262,0.6564595103263855,0,2.4108235836029053,0.7507203817367554,-146.17381846801993,0.09883737564086914
1739522603,0,0.0,1.3201421160929772,0.01985081167888262,0.6564595103263855,1,2.7808823585510254,0.11837276071310043,-176.1414388577706,0.09883737564086914
1739522603,0,0.0,1.5188883833997322,0.14331325875069142,0.4843766987323761,0,2.2751762866973877,-0.4620889127254486,141.32301844038176,0.007000000216066837
1739522603,0,0.0,1.5188883833997322,0.14331325875069142,0.4843766987323761,1,2.777470827102661,0.11530039459466934,178.72495128507023,0.007000000216066837
1739522603,0,0.0,1.521878218566061,0.1277104260862311,0.4793749153614044,0,2.2785885334014893,-0.4610091745853424,142.1171322535429,0.09737014770507812
1739522603,0,0.0,1.521878218566061,0.1277104260862311,0.4793749153614044,1,2.7727649211883545,0.11514899134635925,179.42465372559798,0.09737014770507812
1739522603,0,0.0,1.5206314607445797,0.14807087715299821,0.4858110547065735,0,2.27823543548584,-0.4602758586406708,141.2359612508784,0.006000000052154064
1739522603,0,0.0,1.5206314607445797,0.14807087715299821,0.4858110547065735,1,2.777353048324585,0.11659569293260574,178.56530014315595,0.006000000052154064
1739522603,0,0.0,1.3403233530317458,0.07948238976131375,0.6326009631156921,0,2.4121766090393066,0.751692533493042,-147.906219977487,0.006000000052154064
1739522603,0,0.0,1.3403233530317458,0.07948238976131375,0.6326009631156921,1,2.775176763534546,0.11759605258703232,-178.4784239148952,0.006000000052154064
1739522603,0,0.0,1.5467986711443962,0.16187772003046924,0.48333829641342163,0,2.2860002517700195,-0.46105462312698364,139.878835826129,0.09767031669616699
1739522603,0,0.0,1.5467986711443962,0.16187772003046924,0.48333829641342163,1,2.787529706954956,0.11726338416337967,177.94063965853798,0.09767031669616699
1739522603,0,0.0,1.5224565362899274,0.1734975959083198,0.4961536228656769,0,2.2862353324890137,-0.45999717712402344,140.32694829154022,0.09768271446228027
1739522603,0,0.0,1.5224565362899274,0.1734975959083198,0.4961536228656769,1,2.780411958694458,0.11615929007530212,177.3902329318688,0.09768271446228027
1739522603,0,0.0,1.3747547682476313,0.0756154306193761,0.622989296913147,0,2.419647455215454,0.7543362379074097,-146.9938463367462,0.09783411026000977
1739522603,0,0.0,1.3747547682476313,0.0756154306193761,0.622989296913147,1,2.786235809326172,0.11865189671516418,-178.25357613209817,0.09783411026000977
1739522603,0,0.0,1.3670797636766605,0.05613789173528033,0.6284437775611877,0,2.4130001068115234,0.7531436681747437,-146.3203422809928,0.006000000052154064
1739522603,0,0.0,1.3670797636766605,0.05613789173528033,0.6284437775611877,1,2.7898826599121094,0.11800900846719742,-177.5100402681787,0.006000000052154064
1739522603,0,0.0,1.523781875065837,0.1420378392886111,0.48552578687667847,0,2.285646915435791,-0.4600442349910736,141.68160213158419,0.006000000052154064
1739522603,0,0.0,1.523781875065837,0.1420378392886111,0.48552578687667847,1,2.787353277206421,0.1174551323056221,178.8854545966584,0.006000000052154064
1739522604,0,0.0,1.5150409628971118,0.13538321562725456,0.48289188742637634,0,2.277411937713623,-0.4575154483318329,142.1276639904523,0.006000000052154064
