Timestamp,Group Index,Interaction Area,Centroid X,Centroid Y,Group Radius,Person Index,Person X,Person Y,Person Orientation,Runtime
1739522988,0,0.07912314683198929,1.5627504456149484,0.5240284192276042,0.06837821006774902,0,1.5348575115203857,0.4615979492664337,-17.85542468879024,0.09399999678134918
1739522988,0,0.07912314683198929,1.5627504456149484,0.5240284192276042,0.06837821006774902,1,2.267000198364258,-0.41210517287254333,120.25036544923711,0.09399999678134918
1739522988,0,0.07912314683198929,1.5627504456149484,0.5240284192276042,0.06837821006774902,2,2.74037504196167,0.054620254784822464,157.2750651867938,0.09399999678134918
1739522988,0,0.07912314683198929,1.5627504456149484,0.5240284192276042,0.06837821006774902,3,1.5986251831054688,-0.622929036617279,126.91657680607521,0.09399999678134918
1739522988,0,0.06592917442321777,1.7656679183639754,0.4553358410333738,1.0400276184082031,0,2.72135329246521,0.04506407678127289,155.50764080425222,0.31798315048217773
1739522988,0,0.06592917442321777,1.7656679183639754,0.4553358410333738,1.0400276184082031,1,1.5451428890228271,0.44977787137031555,-17.937542683884324,0.31798315048217773
1739522988,0,0.06592917442321777,1.7656679183639754,0.4553358410333738,1.0400276184082031,2,2.2363529205322266,-0.4236750304698944,109.99186120427,0.31798315048217773
1739522988,0,0.06592917442321777,1.7656679183639754,0.4553358410333738,1.0400276184082031,3,1.5735454559326172,-0.6222541332244873,116.88389597984614,0.31798315048217773
1739522988,0,0.0871763601899147,1.6624417342251099,0.5497730828371188,1.1773773431777954,0,2.726588487625122,0.045978255569934845,153.2309062846145,0.006000000052154064
1739522988,0,0.0871763601899147,1.6624417342251099,0.5497730828371188,1.1773773431777954,1,1.5399287939071655,0.4482277035713196,-15.328813463271155,0.006000000052154064
1739522988,0,0.0871763601899147,1.6624417342251099,0.5497730828371188,1.1773773431777954,2,2.234823703765869,-0.424028605222702,109.80986359385233,0.006000000052154064
1739522988,0,0.0871763601899147,1.6624417342251099,0.5497730828371188,1.1773773431777954,3,1.5812498331069946,-0.6290407776832581,118.71995450572663,0.006000000052154064
1739522989,0,0.2610709071159363,1.4809247303158628,0.7273721643286756,1.3836003541946411,0,2.2474117279052734,-0.4245165288448334,114.29173040735631,0.09903764724731445
1739522989,0,0.2610709071159363,1.4809247303158628,0.7273721643286756,1.3836003541946411,1,2.7145884037017822,0.04803146421909332,158.5024695769597,0.09903764724731445
1739522989,0,0.2610709071159363,1.4809247303158628,0.7273721643286756,1.3836003541946411,2,1.6992307901382446,0.4877610504627228,102.45666587424466,0.09903764724731445
